SubjectID,UTMEasting,UTMNorthing,ObservationDate,ObservationTime,ObsTimeDate
M115,182417,9789579,4-May-09,19:40,39937.81962
M115,183612,9789039,4-May-09,20:00,39937.8339
M115,183969,9789818,4-May-09,20:20,39937.84772
M115,183745,9790657,4-May-09,20:40,39937.8613
M115,183863,9791679,4-May-09,21:00,39937.87528
M115,183597,9792571,4-May-09,21:20,39937.88904
M115,182745,9793410,4-May-09,21:40,39937.90322
M115,182297,9793965,4-May-09,22:00,39937.91689
M115,181874,9794888,4-May-09,22:20,39937.93083
M115,180832,9793937,4-May-09,22:40,39937.94477
M115,180236,9793016,4-May-09,23:00,39937.95897
M115,181065,9792111,4-May-09,23:20,39937.97238
M115,180561,9790976,4-May-09,23:40,39937.98638
M115,180497,9790137,5-May-09,0:00,39938.00032
M115,183653,9789730,5-May-09,0:40,39938.02809
M115,183535,9788732,5-May-09,1:00,39938.04226
M115,182183,9788959,5-May-09,1:20,39938.0559
M115,180971,9789344,5-May-09,1:40,39938.06971
M115,181009,9790110,5-May-09,2:00,39938.0836
M115,181712,9790737,5-May-09,2:20,39938.09774
M115,182349,9789987,5-May-09,2:40,39938.11138
M115,182812,9789251,5-May-09,3:00,39938.12535
M115,183974,9789344,5-May-09,3:20,39938.13946
M115,185188,9789447,5-May-09,3:40,39938.15336
M115,184856,9788332,5-May-09,4:00,39938.16696
M115,183938,9788384,5-May-09,4:20,39938.18106
M115,183123,9789397,5-May-09,4:40,39938.19477
M115,181523,9789626,5-May-09,5:00,39938.20863
M115,181343,9790091,5-May-09,5:20,39938.22275
M115,182525,9789708,5-May-09,5:40,39938.23641
M115,183966,9789310,5-May-09,6:00,39938.25027
M115,183259,9788657,5-May-09,6:20,39938.26431
M115,182361,9789628,5-May-09,6:40,39938.2783
M115,180157,9789833,5-May-09,7:00,39938.2923
M115,179547,9790428,5-May-09,7:20,39938.30619
M115,179216,9790537,5-May-09,7:40,39938.32009
M115,179216,9790547,5-May-09,8:01,39938.33463
M115,179227,9790535,5-May-09,8:21,39938.3481
M115,179217,9790547,5-May-09,8:40,39938.36175
M115,179219,9790545,5-May-09,9:00,39938.37567
M115,179222,9790547,5-May-09,9:40,39938.40336
M115,179218,9790551,5-May-09,10:00,39938.41699
M115,179220,9790554,5-May-09,10:21,39938.43135
M115,179210,9790534,5-May-09,11:00,39938.45883
M115,179204,9790529,5-May-09,11:21,39938.47302
M115,179227,9790544,5-May-09,11:40,39938.48675
M115,179212,9790537,5-May-09,12:00,39938.50066
M115,179212,9790539,5-May-09,12:21,39938.51487
M115,179218,9790519,5-May-09,13:00,39938.54231
M115,179218,9790537,5-May-09,13:21,39938.55648
M115,179217,9790523,5-May-09,13:40,39938.57013
M115,179204,9790542,5-May-09,14:00,39938.58383
M115,179211,9790543,5-May-09,14:20,39938.59786
M115,179215,9790541,5-May-09,15:01,39938.62598
M115,179174,9790501,5-May-09,19:01,39938.79252
M115,179626,9790212,5-May-09,19:20,39938.80589
M115,179575,9788417,5-May-09,20:00,39938.83372
M115,180054,9787480,5-May-09,20:20,39938.84781
M115,180574,9786730,5-May-09,20:40,39938.8614
M115,181083,9785867,5-May-09,21:00,39938.87515
M115,182007,9785105,5-May-09,21:20,39938.88946
M115,183284,9784888,5-May-09,21:40,39938.90297
M115,184562,9785048,5-May-09,22:00,39938.91697
M115,184865,9785035,5-May-09,22:20,39938.93089
M115,185395,9785169,5-May-09,22:40,39938.94477
M115,185509,9785282,5-May-09,23:00,39938.95867
M115,185504,9785287,5-May-09,23:20,39938.9724
M115,185503,9785290,5-May-09,23:40,39938.9867
M115,185501,9785290,6-May-09,0:00,39939.00012
M115,185308,9785162,6-May-09,0:20,39939.01412
M115,185374,9785169,6-May-09,0:40,39939.02803
M115,185232,9785313,6-May-09,1:00,39939.04193
M115,185170,9785864,6-May-09,1:20,39939.05587
M115,185212,9785874,6-May-09,1:40,39939.06977
M115,185138,9785905,6-May-09,2:00,39939.08363
